EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,NumCompaniesWorked,OverTime,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole
RM964,38,36-45,No,Travel_Rarely,Sales,2,Life Sciences,2,Female,3,2,Sales Executive,1,Divorced,19461,MoreThan 15000,3,No,3,4,11,3,3,7,7
RM983,38,36-45,No,Travel_Frequently,Research & Development,7,Life Sciences,4,Male,4,1,Research Scientist,3,Divorced,15748,MoreThan 15000,1,No,3,4,4,2,3,4,2
RM1108,38,36-45,No,Travel_Frequently,Human Resources,10,Human Resources,3,Male,3,2,Human Resources,3,Married,14814,Upto 15000,3,No,3,3,10,2,3,6,3
RM1113,38,36-45,Yes,Travel_Rarely,Research & Development,2,Medical,3,Male,3,2,Manufacturing Director,2,Married,7653,Upto 10000,4,No,3,1,7,2,3,5,2
RM1120,38,36-45,No,Travel_Rarely,Sales,14,Life Sciences,3,Male,3,2,Sales Executive,2,Married,12355,Upto 15000,0,No,3,4,10,3,3,9,8
RM1121,38,36-45,No,Travel_Rarely,Sales,16,Life Sciences,2,Female,3,2,Sales Executive,2,Single,16379,MoreThan 15000,2,No,3,2,8,5,4,3,2
RM1162,38,36-45,No,Travel_Rarely,Research & Development,2,Medical,4,Female,2,3,Manufacturing Director,3,Married,14199,Upto 15000,3,Yes,3,4,10,6,4,5,4
RM1188,38,36-45,No,Travel_Frequently,Research & Development,1,Life Sciences,4,Male,3,2,Research Scientist,4,Married,9867,Upto 10000,7,No,3,4,19,4,4,13,11
RM1194,38,36-45,No,Travel_Frequently,Research & Development,2,Medical,4,Female,2,1,Laboratory Technician,2,Single,23826,MoreThan 15000,1,No,4,2,4,3,3,4,3
RM1203,38,36-45,No,Travel_Rarely,Research & Development,4,Medical,4,Female,3,1,Laboratory Technician,3,Married,26176,MoreThan 15000,7,No,3,4,7,5,2,0,0
RM1257,38,36-45,No,Travel_Frequently,Research & Development,2,Medical,3,Female,2,1,Laboratory Technician,2,Married,15963,MoreThan 15000,4,No,3,2,9,4,2,6,1
RM1262,38,36-45,No,Travel_Rarely,Research & Development,18,Medical,2,Male,1,2,Healthcare Representative,4,Married,24539,MoreThan 15000,3,Yes,3,3,15,2,3,1,0
RM1273,38,36-45,No,Travel_Rarely,Research & Development,6,Other,4,Female,2,1,Laboratory Technician,3,Married,16376,MoreThan 15000,1,No,3,2,5,3,3,5,4
RM1290,38,36-45,No,Non-Travel,Human Resources,2,Human Resources,1,Male,3,1,Human Resources,2,Divorced,7129,Upto 10000,5,No,3,4,13,3,3,11,10
RM1309,38,36-45,No,Travel_Rarely,Sales,2,Marketing,2,Female,1,2,Sales Representative,4,Married,4244,Upto 5000,2,Yes,4,1,20,4,2,4,2
RM1374,38,36-45,No,Travel_Frequently,Research & Development,8,Medical,4,Female,2,2,Research Scientist,2,Divorced,18115,MoreThan 15000,1,Yes,3,3,20,3,3,20,11
RM1377,38,36-45,No,Travel_Rarely,Research & Development,9,Life Sciences,2,Male,3,1,Research Scientist,4,Divorced,14293,Upto 15000,2,No,3,4,10,0,4,5,2
RM1392,38,36-45,No,Travel_Rarely,Sales,1,Life Sciences,1,Male,2,1,Sales Representative,1,Single,11473,Upto 15000,4,No,3,1,20,3,2,1,0
RM1401,38,36-45,No,Travel_Frequently,Human Resources,1,Other,4,Male,3,1,Human Resources,2,Married,5224,Upto 10000,0,Yes,3,2,7,2,3,6,2
RM1417,38,36-45,No,Travel_Rarely,Sales,1,Life Sciences,4,Male,3,2,Sales Executive,2,Married,7636,Upto 10000,0,No,3,1,16,3,3,15,13
RM1419,38,36-45,No,Travel_Frequently,Research & Development,6,Life Sciences,1,Male,2,2,Manufacturing Director,3,Married,14284,Upto 15000,2,No,3,4,10,1,3,8,3
RM1431,38,36-45,No,Travel_Rarely,Research & Development,10,Medical,2,Female,1,3,Research Director,3,Married,3376,Upto 5000,3,No,3,1,20,3,3,18,16
RM1452,38,36-45,No,Travel_Rarely,Sales,10,Life Sciences,1,Female,3,2,Sales Executive,4,Married,5982,Upto 10000,1,No,3,3,10,1,3,10,7
RM034,39,36-45,Yes,Travel_Rarely,Sales,5,Technical Degree,4,Male,3,2,Sales Representative,4,Married,3335,Upto 5000,3,No,3,3,19,6,4,1,0
RM138,39,36-45,No,Travel_Rarely,Sales,4,Life Sciences,4,Female,2,2,Sales Executive,3,Married,14590,Upto 15000,4,No,3,3,17,1,4,15,11
RM241,39,36-45,No,Travel_Rarely,Research & Development,1,Medical,3,Female,3,1,Laboratory Technician,3,Divorced,15417,MoreThan 15000,7,No,3,3,7,1,3,3,2
RM252,39,36-45,No,Travel_Frequently,Research & Development,2,Technical Degree,3,Female,3,3,Healthcare Representative,3,Single,6420,Upto 10000,0,No,4,4,20,1,3,19,6
RM305,39,36-45,No,Travel_Rarely,Research & Development,1,Medical,3,Male,4,3,Healthcare Representative,4,Divorced,10942,Upto 15000,0,No,3,1,19,5,2,18,10
RM315,39,36-45,No,Travel_Rarely,Research & Development,10,Medical,3,Male,3,4,Manager,1,Married,5355,Upto 10000,1,Yes,3,4,21,3,3,21,9
RM327,39,36-45,No,Travel_Frequently,Research & Development,7,Medical,3,Male,2,5,Manager,4,Married,21141,MoreThan 15000,1,No,3,1,21,2,3,21,9
RM328,39,36-45,Yes,Travel_Rarely,Sales,3,Medical,4,Female,3,2,Sales Executive,3,Married,17778,MoreThan 15000,4,Yes,3,1,12,3,2,1,0
RM401,39,36-45,No,Travel_Frequently,Research & Development,1,Life Sciences,2,Male,3,5,Manager,3,Divorced,8213,Upto 10000,1,Yes,3,3,21,3,3,21,8
RM450,39,36-45,No,Travel_Frequently,Research & Development,8,Life Sciences,3,Female,3,1,Laboratory Technician,3,Married,17872,MoreThan 15000,1,No,3,1,8,3,3,8,3
RM527,39,36-45,No,Travel_Rarely,Research & Development,2,Technical Degree,4,Female,2,2,Healthcare Representative,3,Single,20978,MoreThan 15000,1,No,3,1,20,4,3,20,7
RM552,39,36-45,No,Travel_Rarely,Human Resources,3,Human Resources,3,Female,4,2,Human Resources,2,Married,18767,MoreThan 15000,9,No,3,3,12,3,1,8,3
RM655,39,36-45,No,Travel_Rarely,Human Resources,2,Life Sciences,4,Female,2,2,Human Resources,4,Married,7790,Upto 10000,8,No,3,3,13,2,3,5,4
RM670,39,36-45,Yes,Travel_Rarely,Research & Development,6,Medical,4,Male,3,1,Laboratory Technician,1,Married,4303,Upto 5000,7,Yes,4,4,8,2,1,2,2
RM706,39,36-45,No,Travel_Rarely,Sales,2,Life Sciences,1,Male,4,3,Sales Executive,3,Single,2560,Upto 5000,0,No,3,4,9,3,3,8,7
RM739,39,36-45,No,Travel_Rarely,Research & Development,1,Life Sciences,4,Female,2,4,Manufacturing Director,4,Married,7060,Upto 10000,1,No,3,3,21,3,3,21,6
RM754,39,36-45,No,Travel_Frequently,Research & Development,22,Medical,4,Female,3,3,Manufacturing Director,1,Single,5083,Upto 10000,1,Yes,3,3,21,2,3,21,6
RM814,39,36-45,Yes,Travel_Frequently,Research & Development,2,Life Sciences,1,Male,3,4,Healthcare Representative,4,Divorced,13547,Upto 15000,7,No,3,4,21,4,3,18,7
RM817,39,36-45,No,Non-Travel,Research & Development,9,Life Sciences,3,Male,3,2,Laboratory Technician,2,Single,8770,Upto 10000,9,No,3,3,9,2,2,5,4
RM938,39,36-45,No,Travel_Rarely,Research & Development,13,Medical,3,Female,2,4,Manager,2,Divorced,17334,MoreThan 15000,6,Yes,3,4,21,4,3,19,9
RM941,39,36-45,Yes,Travel_Rarely,Research & Development,23,Medical,3,Male,3,1,Research Scientist,1,Single,22154,MoreThan 15000,0,No,3,1,6,2,3,5,2
RM950,39,36-45,No,Travel_Rarely,Research & Development,18,Life Sciences,1,Male,3,2,Manufacturing Director,3,Single,13352,Upto 15000,0,No,3,1,9,6,3,8,7
RM987,39,36-45,No,Travel_Rarely,Sales,21,Life Sciences,1,Male,2,2,Sales Executive,4,Married,3567,Upto 5000,3,Yes,3,4,8,2,4,5,4
RM993,39,36-45,No,Non-Travel,Research & Development,25,Life Sciences,3,Male,3,3,Healthcare Representative,3,Married,3449,Upto 5000,3,No,4,2,13,2,3,6,4
RM1033,39,36-45,Yes,Non-Travel,Research & Development,2,Life Sciences,1,Female,2,1,Laboratory Technician,1,Single,17181,MoreThan 15000,2,Yes,4,2,11,2,4,1,0
RM1080,39,36-45,No,Travel_Rarely,Research & Development,6,Life Sciences,2,Female,3,3,Manufacturing Director,2,Single,9150,Upto 10000,4,No,3,4,9,3,3,2,0
RM1125,39,36-45,No,Travel_Rarely,Sales,6,Medical,4,Male,4,3,Sales Executive,3,Married,4658,Upto 5000,2,No,3,1,11,3,3,7,6
RM1149,39,36-45,No,Travel_Rarely,Research & Development,10,Medical,2,Male,3,2,Manufacturing Director,1,Married,3835,Upto 5000,2,No,3,4,10,3,3,7,7
RM1156,39,36-45,No,Travel_Rarely,Research & Development,3,Medical,3,Male,2,2,Laboratory Technician,3,Divorced,10302,Upto 15000,0,No,3,4,11,3,3,10,8
RM1160,39,36-45,No,Travel_Frequently,Research & Development,4,Medical,1,Female,3,2,Manufacturing Director,3,Single,3140,Upto 5000,0,No,3,4,10,2,1,9,2
RM1176,39,36-45,No,Travel_Rarely,Research & Development,12,Medical,4,Male,3,2,Manufacturing Director,2,Married,7693,Upto 10000,4,No,4,3,7,3,3,5,4
RM1241,39,36-45,No,Non-Travel,Research & Development,1,Life Sciences,4,Male,3,2,Laboratory Technician,4,Married,8989,Upto 10000,1,Yes,3,4,9,2,3,9,8
RM1285,39,36-45,No,Travel_Rarely,Research & Development,10,Medical,3,Male,3,3,Research Director,3,Single,7914,Upto 10000,7,No,4,3,9,3,3,4,3
RM1293,39,36-45,No,Travel_Frequently,Sales,20,Life Sciences,3,Male,3,2,Sales Executive,4,Divorced,19188,MoreThan 15000,2,No,3,4,7,6,3,2,1
RM1336,39,36-45,No,Travel_Rarely,Research & Development,19,Other,4,Male,3,2,Research Scientist,4,Divorced,5141,Upto 10000,8,No,3,2,7,2,3,2,2
RM1367,39,36-45,No,Non-Travel,Sales,21,Life Sciences,1,Female,1,2,Sales Executive,3,Married,3987,Upto 5000,6,No,3,3,10,1,3,3,2
RM1373,39,36-45,No,Travel_Rarely,Research & Development,9,Medical,1,Male,3,2,Manufacturing Director,1,Married,12315,Upto 15000,1,No,4,4,10,3,3,10,0
RM1404,39,36-45,No,Travel_Rarely,Sales,15,Marketing,2,Male,3,4,Sales Executive,1,Single,25098,MoreThan 15000,0,No,3,1,21,3,3,20,8
RM1430,39,36-45,No,Travel_Rarely,Research & Development,24,Life Sciences,1,Male,3,2,Research Scientist,4,Single,5340,Upto 10000,7,No,3,1,18,2,3,7,7
RM1438,39,36-45,No,Non-Travel,Research & Development,9,Life Sciences,4,Male,3,5,Manager,4,Single,15302,MoreThan 15000,2,No,3,3,21,3,2,6,0
RM1463,39,36-45,No,Travel_Rarely,Sales,24,Marketing,2,Female,2,4,Sales Executive,4,Married,8828,Upto 10000,0,No,3,1,21,2,2,20,9
RM1467,39,36-45,No,Travel_Rarely,Research & Development,6,Medical,4,Male,2,3,Healthcare Representative,1,Married,21457,MoreThan 15000,4,No,3,1,9,5,3,7,7
RM091,40,36-45,No,Travel_Frequently,Research & Development,1,Life Sciences,3,Male,2,4,Healthcare Representative,2,Married,14115,Upto 15000,1,No,4,4,22,3,2,22,3
RM151,40,36-45,No,Travel_Frequently,Research & Development,26,Medical,2,Female,3,2,Research Scientist,2,Divorced,8504,Upto 10000,1,No,3,1,20,2,3,20,7
RM159,40,36-45,No,Travel_Rarely,Sales,4,Marketing,3,Male,2,3,Sales Executive,4,Married,8552,Upto 10000,7,No,3,1,15,2,2,12,11
RM187,40,36-45,No,Travel_Rarely,Research & Development,4,Medical,4,Female,3,5,Manager,3,Married,6499,Upto 10000,1,No,3,2,21,2,3,20,8
RM204,40,36-45,No,Travel_Rarely,Research & Development,19,Medical,3,Male,3,2,Laboratory Technician,4,Married,16523,MoreThan 15000,8,Yes,3,3,15,2,4,7,2
RM209,40,36-45,No,Non-Travel,Research & Development,9,Life Sciences,4,Male,2,2,Healthcare Representative,4,Married,14242,Upto 15000,9,No,3,4,5,5,1,3,2
RM244,40,36-45,No,Travel_Rarely,Research & Development,24,Technical Degree,1,Male,3,2,Research Scientist,4,Divorced,24447,MoreThan 15000,1,No,3,1,9,3,3,9,8
RM258,40,36-45,No,Travel_Rarely,Research & Development,2,Medical,1,Male,3,5,Research Director,3,Divorced,5949,Upto 10000,0,No,3,4,22,5,3,21,7
RM336,40,36-45,No,Travel_Rarely,Sales,1,Medical,2,Male,1,2,Sales Executive,4,Married,13273,Upto 15000,2,Yes,4,3,6,2,2,4,3
RM362,40,36-45,No,Travel_Rarely,Research & Development,10,Life Sciences,4,Female,4,1,Laboratory Technician,3,Married,22495,MoreThan 15000,3,Yes,3,3,10,3,3,7,7
RM369,40,36-45,Yes,Travel_Rarely,Sales,22,Marketing,3,Male,2,2,Sales Executive,3,Married,6110,Upto 10000,2,Yes,3,1,8,6,3,6,4
RM388,40,36-45,No,Travel_Rarely,Sales,2,Marketing,4,Female,3,2,Sales Executive,2,Divorced,22553,MoreThan 15000,7,No,3,3,8,5,3,5,4
RM392,40,36-45,No,Travel_Rarely,Research & Development,2,Medical,2,Female,2,2,Laboratory Technician,3,Married,13436,Upto 15000,6,No,4,2,20,3,3,1,0
RM418,40,36-45,No,Travel_Rarely,Sales,2,Life Sciences,3,Female,3,5,Manager,3,Married,13022,Upto 15000,0,No,3,4,21,2,3,20,15
RM449,40,36-45,No,Travel_Rarely,Research & Development,6,Life Sciences,2,Female,3,4,Manufacturing Director,3,Single,20364,MoreThan 15000,7,No,3,3,22,3,3,20,6
RM459,40,36-45,No,Non-Travel,Sales,28,Other,3,Male,1,3,Sales Executive,1,Divorced,11373,Upto 15000,3,No,3,3,20,2,3,1,0
RM534,40,36-45,No,Travel_Frequently,Sales,5,Life Sciences,4,Male,2,3,Sales Executive,1,Married,23772,MoreThan 15000,5,Yes,4,3,20,2,3,18,13
RM554,40,36-45,No,Travel_Rarely,Research & Development,2,Medical,4,Female,2,1,Research Scientist,4,Single,22929,MoreThan 15000,0,Yes,4,4,5,2,2,4,2
RM583,40,36-45,No,Travel_Frequently,Research & Development,2,Medical,3,Female,4,2,Healthcare Representative,2,Married,9931,Upto 10000,1,No,4,4,8,2,3,8,7
RM602,40,36-45,No,Travel_Frequently,Research & Development,16,Medical,1,Male,2,2,Laboratory Technician,3,Single,11983,Upto 15000,6,No,3,4,10,6,3,1,0
RM685,40,36-45,No,Travel_Rarely,Sales,10,Marketing,1,Male,2,3,Sales Executive,2,Divorced,20652,MoreThan 15000,2,No,3,2,11,2,2,1,0
RM692,40,36-45,No,Travel_Frequently,Research & Development,9,Medical,4,Male,3,1,Research Scientist,2,Divorced,25063,MoreThan 15000,8,Yes,3,4,3,2,3,1,1
RM707,40,36-45,Yes,Non-Travel,Sales,24,Life Sciences,2,Female,4,4,Sales Executive,2,Single,17071,MoreThan 15000,4,Yes,3,4,22,2,2,1,0
RM769,40,36-45,No,Travel_Rarely,Sales,26,Marketing,3,Male,3,2,Sales Executive,1,Married,22217,MoreThan 15000,1,No,3,2,8,3,2,7,7
RM786,40,36-45,No,Travel_Rarely,Research & Development,20,Technical Degree,1,Male,3,3,Healthcare Representative,4,Married,26542,MoreThan 15000,4,No,4,4,14,6,3,11,10
RM815,40,36-45,No,Travel_Rarely,Research & Development,14,Medical,3,Male,2,5,Research Director,3,Single,17544,MoreThan 15000,1,No,3,1,21,2,4,20,7
RM838,40,36-45,No,Travel_Frequently,Research & Development,9,Medical,2,Female,3,3,Research Director,3,Single,13782,Upto 15000,9,No,3,3,20,3,2,18,7
RM846,40,36-45,No,Travel_Frequently,Research & Development,26,Medical,3,Female,2,2,Research Scientist,4,Married,21203,MoreThan 15000,3,Yes,3,4,16,3,1,1,1
RM867,40,36-45,No,Travel_Frequently,Sales,2,Medical,2,Male,3,2,Sales Executive,2,Married,25440,MoreThan 15000,5,No,3,4,5,2,3,0,0
RM885,40,36-45,No,Travel_Rarely,Sales,10,Technical Degree,2,Female,2,2,Sales Executive,2,Divorced,11591,Upto 15000,7,No,3,2,7,2,4,5,1
RM947,40,36-45,Yes,Travel_Rarely,Sales,25,Marketing,4,Male,2,3,Sales Executive,2,Single,17235,MoreThan 15000,2,Yes,3,3,9,2,3,5,4
RM958,40,36-45,No,Non-Travel,Research & Development,16,Life Sciences,3,Male,3,1,Research Scientist,3,Divorced,8532,Upto 10000,9,No,3,2,6,0,3,4,2
RM960,40,36-45,No,Travel_Rarely,Research & Development,2,Life Sciences,3,Male,3,2,Research Scientist,4,Single,22455,MoreThan 15000,1,No,3,3,9,4,3,9,8
RM968,40,36-45,No,Travel_Rarely,Research & Development,1,Life Sciences,2,Male,3,1,Laboratory Technician,2,Married,6762,Upto 10000,3,No,4,3,7,3,3,4,2
RM979,40,36-45,No,Travel_Rarely,Research & Development,2,Medical,2,Female,4,2,Healthcare Representative,3,Divorced,13888,Upto 15000,5,No,4,2,15,0,3,12,11
RM1030,40,36-45,No,Non-Travel,Research & Development,9,Other,3,Male,3,2,Laboratory Technician,3,Divorced,23099,MoreThan 15000,3,No,3,3,11,2,4,8,7
RM1041,40,36-45,No,Non-Travel,Research & Development,8,Medical,4,Male,2,3,Research Director,2,Divorced,25178,MoreThan 15000,2,No,3,3,16,5,3,9,8
RM1046,40,36-45,No,Travel_Rarely,Research & Development,2,Medical,3,Male,3,1,Research Scientist,3,Divorced,8045,Upto 10000,2,No,3,3,8,3,4,3,1
RM1084,40,36-45,Yes,Travel_Rarely,Research & Development,9,Life Sciences,4,Male,3,1,Laboratory Technician,1,Single,21831,MoreThan 15000,3,No,3,2,15,3,1,5,4
RM1095,40,36-45,No,Travel_Rarely,Sales,9,Medical,1,Male,3,2,Sales Executive,1,Married,19345,MoreThan 15000,0,No,3,4,9,5,4,8,4
RM1097,40,36-45,No,Travel_Rarely,Human Resources,6,Medical,3,Male,3,4,Manager,4,Single,17381,MoreThan 15000,1,Yes,4,4,21,2,3,21,7
RM1099,40,36-45,No,Non-Travel,Research & Development,8,Life Sciences,4,Male,3,2,Healthcare Representative,4,Divorced,8841,Upto 10000,3,Yes,3,3,8,2,3,2,2
RM1133,40,36-45,No,Travel_Rarely,Sales,14,Life Sciences,4,Female,3,2,Sales Executive,1,Married,11262,Upto 15000,1,No,3,3,5,2,3,5,4
RM1157,40,36-45,No,Travel_Rarely,Research & Development,15,Life Sciences,1,Female,2,3,Manufacturing Director,3,Married,25800,MoreThan 15000,1,No,3,4,18,2,3,18,15
RM1165,40,36-45,No,Travel_Rarely,Research & Development,16,Life Sciences,3,Female,3,3,Manufacturing Director,4,Single,19948,MoreThan 15000,6,Yes,3,4,18,2,2,4,2
RM1172,40,36-45,Yes,Travel_Rarely,Research & Development,7,Life Sciences,1,Male,3,1,Laboratory Technician,1,Single,3339,Upto 5000,3,Yes,3,2,10,3,1,4,2
RM1230,40,36-45,No,Travel_Rarely,Research & Development,8,Life Sciences,2,Female,3,2,Manufacturing Director,1,Married,5041,Upto 10000,2,Yes,3,2,18,3,3,1,0
RM1243,40,36-45,No,Travel_Rarely,Sales,7,Medical,2,Male,3,5,Manager,2,Single,4349,Upto 5000,1,No,3,2,21,3,2,21,8
RM1287,40,36-45,No,Travel_Rarely,Research & Development,2,Life Sciences,3,Female,3,1,Laboratory Technician,1,Married,25605,MoreThan 15000,4,No,3,4,7,5,2,4,3
RM1300,40,36-45,No,Travel_Rarely,Research & Development,1,Life Sciences,3,Female,3,2,Healthcare Representative,4,Divorced,9060,Upto 10000,4,No,3,4,12,3,3,5,3
RM1305,40,36-45,No,Travel_Rarely,Research & Development,12,Life Sciences,2,Female,3,2,Healthcare Representative,1,Divorced,10748,Upto 15000,2,No,3,2,15,3,3,7,4
RM1349,40,36-45,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,3,4,Manager,1,Divorced,18991,MoreThan 15000,2,No,3,1,22,3,3,19,7
RM1410,40,36-45,No,Travel_Frequently,Research & Development,11,Technical Degree,4,Female,3,2,Laboratory Technician,3,Married,26849,MoreThan 15000,1,No,3,1,10,2,4,10,9
RM1411,40,36-45,No,Travel_Rarely,Sales,2,Marketing,2,Female,3,2,Sales Executive,2,Married,4258,Upto 5000,3,No,3,3,15,4,3,11,8
RM1428,40,36-45,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,3,1,Laboratory Technician,4,Married,4060,Upto 5000,8,No,3,3,8,3,2,1,0
RM1456,40,36-45,No,Travel_Rarely,Research & Development,2,Life Sciences,3,Male,2,1,Research Scientist,3,Single,2725,Upto 5000,2,No,3,4,8,2,3,2,2
RM1458,40,36-45,No,Travel_Rarely,Research & Development,2,Medical,3,Female,3,1,Research Scientist,3,Married,12549,Upto 15000,2,No,3,2,20,2,3,5,3
RM001,41,36-45,Yes,Travel_Rarely,Sales,1,Life Sciences,2,Female,3,2,Sales Executive,4,Single,19479,MoreThan 15000,8,Yes,3,1,8,0,1,6,4
RM046,41,36-45,Yes,Travel_Rarely,Research & Development,12,Technical Degree,2,Female,3,5,Research Director,3,Married,16280,MoreThan 15000,1,No,3,4,23,0,3,22,15
RM134,41,36-45,No,Travel_Rarely,Sales,9,Life Sciences,3,Male,3,3,Sales Executive,3,Divorced,21196,MoreThan 15000,3,Yes,3,3,12,2,3,9,7
RM148,41,36-45,No,Travel_Frequently,Research & Development,10,Life Sciences,4,Male,2,4,Manager,1,Divorced,12888,Upto 15000,4,No,3,2,21,2,2,7,6
RM149,41,36-45,No,Travel_Rarely,Research & Development,9,Life Sciences,3,Male,3,1,Laboratory Technician,1,Married,6961,Upto 10000,2,No,4,4,7,2,3,5,0
RM167,41,36-45,No,Travel_Rarely,Research & Development,14,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,4609,Upto 5000,4,No,3,1,13,2,3,9,8
RM183,41,36-45,Yes,Travel_Rarely,Sales,20,Marketing,2,Female,3,1,Sales Representative,2,Single,21728,MoreThan 15000,1,Yes,4,4,4,5,2,4,3
RM216,41,36-45,No,Travel_Rarely,Sales,6,Life Sciences,4,Female,3,3,Manager,4,Single,14674,Upto 15000,3,Yes,3,3,16,3,3,1,0
RM243,41,36-45,No,Travel_Rarely,Research & Development,19,Life Sciences,3,Male,3,2,Research Scientist,1,Divorced,19877,MoreThan 15000,2,No,3,1,17,2,2,1,0
RM301,41,36-45,No,Travel_Rarely,Sales,2,Life Sciences,4,Male,3,4,Manager,2,Single,15896,MoreThan 15000,1,No,3,2,22,2,3,22,10
RM347,41,36-45,No,Travel_Rarely,Research & Development,6,Medical,4,Male,2,2,Manufacturing Director,2,Single,10110,Upto 15000,6,Yes,3,4,8,3,3,5,4
RM367,41,36-45,Yes,Travel_Frequently,Sales,4,Marketing,1,Male,3,2,Sales Executive,2,Single,9558,Upto 10000,1,No,3,3,8,5,3,8,7
RM404,41,36-45,No,Travel_Rarely,Sales,1,Marketing,2,Male,4,3,Sales Executive,1,Married,19566,MoreThan 15000,1,No,3,3,10,2,3,10,7
RM447,41,36-45,No,Non-Travel,Sales,10,Life Sciences,4,Male,3,2,Sales Executive,4,Single,13430,Upto 15000,7,No,3,4,16,3,3,14,3
RM460,41,36-45,No,Non-Travel,Research & Development,2,Other,1,Female,2,2,Healthcare Representative,3,Single,2112,Upto 5000,2,Yes,3,1,10,3,3,8,7
RM467,41,36-45,No,Travel_Rarely,Sales,2,Life Sciences,2,Female,3,4,Manager,1,Married,5626,Upto 10000,7,No,3,2,22,2,3,18,16
RM536,41,36-45,No,Travel_Rarely,Human Resources,10,Human Resources,2,Male,2,5,Manager,4,Divorced,8861,Upto 10000,3,No,3,2,23,2,2,21,6
RM539,41,36-45,No,Travel_Rarely,Human Resources,1,Human Resources,4,Male,2,5,Manager,3,Married,19562,MoreThan 15000,1,No,3,2,22,3,3,22,7
RM668,41,36-45,Yes,Travel_Rarely,Research & Development,2,Life Sciences,2,Female,1,1,Laboratory Technician,4,Divorced,17725,MoreThan 15000,4,Yes,3,3,10,1,2,7,7
RM687,41,36-45,No,Travel_Rarely,Research & Development,6,Medical,4,Male,3,1,Laboratory Technician,1,Single,3119,Upto 5000,2,Yes,3,3,20,3,3,18,13
RM717,41,36-45,No,Travel_Frequently,Research & Development,9,Medical,1,Male,3,5,Research Director,3,Divorced,3735,Upto 5000,2,No,3,2,21,2,4,18,16
RM738,41,36-45,No,Travel_Rarely,Research & Development,7,Medical,4,Female,3,2,Manufacturing Director,3,Single,23371,MoreThan 15000,6,No,3,2,8,6,3,2,2
RM747,41,36-45,No,Non-Travel,Research & Development,7,Life Sciences,2,Female,1,5,Research Director,3,Divorced,20284,MoreThan 15000,1,No,4,2,21,3,3,21,16
RM784,41,36-45,No,Travel_Rarely,Research & Development,7,Technical Degree,2,Female,4,1,Research Scientist,3,Married,18863,MoreThan 15000,1,No,3,3,10,3,3,10,6
RM831,41,36-45,No,Travel_Rarely,Research & Development,12,Life Sciences,2,Male,3,1,Laboratory Technician,4,Married,9051,Upto 10000,3,Yes,3,1,6,4,3,1,0
RM865,41,36-45,Yes,Non-Travel,Research & Development,5,Life Sciences,1,Male,2,1,Research Scientist,1,Divorced,20293,MoreThan 15000,6,No,3,1,5,2,1,1,0
RM952,41,36-45,No,Non-Travel,Sales,10,Medical,3,Male,1,2,Sales Executive,2,Single,22074,MoreThan 15000,1,No,3,1,19,4,3,19,2
RM961,41,36-45,No,Travel_Frequently,Sales,1,Marketing,3,Female,3,2,Sales Executive,1,Divorced,4297,Upto 5000,0,No,3,4,10,2,3,9,3
